ds_path,seed,bootstrap,max_features,min_samples_leaf,min_samples_split,n_estimators,random_state,Fraud_True_Sum,Truth_False_Sum,Fraud_False_Sum,F1_W,AUC_ROC_W
/work/data/creditcard.csv,17,True,sqrt,4,8,400,42,0.6777262563037882,0.20060622767347028,0.00013915360176244466,0.9974369820122164,0.8874
/work/data/creditcard.csv,17,True,sqrt,4,8,800,42,0.6773860881126851,0.2010530099021689,0.00013775314641069285,0.9974369820122164,0.8874
/work/data/creditcard.csv,47,True,auto,1,2,200,42,0.651225,0.221525,0.00011100000000000001,0.997203107541806,0.874925
/work/data/creditcard.csv,47,True,auto,1,2,400,42,0.6506624999999999,0.2242375,0.00010912500000000001,0.997146066484395,0.8724250000000001
/work/data/creditcard.csv,47,True,auto,1,2,800,42,0.6556187499999999,0.21834375,0.0001099375,0.997259967058468,0.877425
/work/data/creditcard.csv,47,True,auto,1,8,200,42,0.6448436947080697,0.22143837256493504,0.000137575154012654,0.9972114170331211,0.8774
/work/data/creditcard.csv,47,True,auto,1,8,400,42,0.6424361221764346,0.22351528433372184,0.00016743440587190585,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,1,8,800,42,0.6437921251807833,0.22274010299545224,0.0001643081989701475,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,2,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,2,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,2,800,42,0.6295648065931532,0.22470915745202508,0.0001629882494190858,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,8,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815075,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,8,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,auto,4,8,800,42,0.6295648065931531,0.2247091574520251,0.0001629882494190858,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,1,2,200,42,0.651225,0.221525,0.00011100000000000001,0.997203107541806,0.874925
/work/data/creditcard.csv,47,True,sqrt,1,2,400,42,0.6506624999999999,0.2242375,0.00010912500000000001,0.997146066484395,0.8724250000000001
/work/data/creditcard.csv,47,True,sqrt,1,2,800,42,0.6556187499999999,0.21834375,0.0001099375,0.997259967058468,0.877425
/work/data/creditcard.csv,47,True,sqrt,1,8,200,42,0.6448436947080697,0.22143837256493504,0.000137575154012654,0.9972114170331211,0.8774
/work/data/creditcard.csv,47,True,sqrt,1,8,400,42,0.6424361221764346,0.22351528433372184,0.00016743440587190585,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,1,8,800,42,0.6437921251807833,0.22274010299545224,0.0001643081989701475,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,2,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,2,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,2,800,42,0.6295648065931531,0.2247091574520251,0.0001629882494190858,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,8,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,8,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,47,True,sqrt,4,8,800,42,0.6295648065931531,0.22470915745202508,0.0001629882494190858,0.9971061874872013,0.8748750000000001
/work/data/creditcard.csv,53,True,auto,1,2,200,42,0.6673750000000002,0.20802500000000002,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,auto,1,2,400,42,0.665925,0.20795000000000005,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,auto,1,2,800,42,0.66791875,0.20527499999999999,0.0,0.9976323352168011,0.8875
/work/data/creditcard.csv,53,True,auto,1,8,200,42,0.6596521864287672,0.20545116073877104,2.6309296259296255e-05,0.9975832958203646,0.887475
/work/data/creditcard.csv,53,True,auto,1,8,400,42,0.6584327863007091,0.20814764059061855,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,auto,1,8,800,42,0.6552513714696252,0.21084893794063372,2.5469193827006338e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard.csv,53,True,auto,4,2,200,42,0.6390554086885337,0.214013040554217,7.964302307169952e-05,0.9973166465790413,0.879925
/work/data/creditcard.csv,53,True,auto,4,2,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard.csv,53,True,auto,4,2,800,42,0.6445804366441362,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard.csv,53,True,auto,4,8,200,42,0.6390554086885337,0.214013040554217,7.964302307169955e-05,0.9973166465790413,0.879925
/work/data/creditcard.csv,53,True,auto,4,8,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard.csv,53,True,auto,4,8,800,42,0.6445804366441362,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard.csv,53,True,sqrt,1,2,200,42,0.6673750000000002,0.20802500000000002,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,sqrt,1,2,400,42,0.665925,0.20795000000000005,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,sqrt,1,2,800,42,0.66791875,0.20527499999999999,0.0,0.9976323352168011,0.8875
/work/data/creditcard.csv,53,True,sqrt,1,8,200,42,0.6596521864287672,0.20545116073877104,2.6309296259296255e-05,0.9975832958203646,0.887475
/work/data/creditcard.csv,53,True,sqrt,1,8,400,42,0.6584327863007091,0.20814764059061855,0.0,0.9975761247055677,0.885
/work/data/creditcard.csv,53,True,sqrt,1,8,800,42,0.6552513714696252,0.21084893794063372,2.546919382700633e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard.csv,53,True,sqrt,4,2,200,42,0.6390554086885337,0.214013040554217,7.964302307169952e-05,0.9973166465790413,0.879925
/work/data/creditcard.csv,53,True,sqrt,4,2,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard.csv,53,True,sqrt,4,2,800,42,0.6445804366441362,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard.csv,53,True,sqrt,4,8,200,42,0.6390554086885337,0.214013040554217,7.964302307169952e-05,0.9973166465790413,0.879925
/work/data/creditcard.csv,53,True,sqrt,4,8,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard.csv,53,True,sqrt,4,8,800,42,0.6445804366441361,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard_trans_int.csv,13,True,auto,1,2,200,42,0.678025,0.20627500000000001,2.75e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,1,2,400,42,0.679075,0.20647500000000002,2.6875e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,1,2,800,42,0.67995625,0.206375,2.6187500000000003e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,1,8,200,42,0.666979260565823,0.2094032552312883,2.8302570346320344e-05,0.9974141937650657,0.879975
/work/data/creditcard_trans_int.csv,13,True,auto,1,8,400,42,0.6701999751729072,0.20752640411671663,2.8663640526140526e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,1,8,800,42,0.6706806590774422,0.20687929357713364,2.7051772992122248e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,4,2,200,42,0.6526414478148486,0.21082738385389121,0.0,0.9974631702083511,0.88
/work/data/creditcard_trans_int.csv,13,True,auto,4,2,400,42,0.6505836453354652,0.2134451995920746,2.6696718457196388e-05,0.9973574689670325,0.8774749999999999
/work/data/creditcard_trans_int.csv,13,True,auto,4,2,800,42,0.6560492626817626,0.20783850377869684,2.596885990847389e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,auto,4,8,200,42,0.6526414478148486,0.21082738385389121,0.0,0.9974631702083511,0.88
/work/data/creditcard_trans_int.csv,13,True,auto,4,8,400,42,0.6505836453354652,0.2134451995920746,2.6696718457196388e-05,0.9973574689670325,0.8774749999999999
/work/data/creditcard_trans_int.csv,13,True,auto,4,8,800,42,0.6560492626817626,0.20783850377869684,2.5968859908473884e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,2,200,42,0.678025,0.20627500000000001,2.75e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,2,400,42,0.679075,0.20647500000000002,2.6875e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,2,800,42,0.67995625,0.206375,2.6187500000000003e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,8,200,42,0.666979260565823,0.2094032552312883,2.8302570346320344e-05,0.9974141937650657,0.879975
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,8,400,42,0.6701999751729072,0.20752640411671663,2.8663640526140526e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,1,8,800,42,0.6706806590774422,0.20687929357713364,2.705177299212225e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,2,200,42,0.6526414478148486,0.21082738385389121,0.0,0.9974631702083511,0.88
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,2,400,42,0.6505836453354652,0.2134451995920746,2.6696718457196388e-05,0.9973574689670325,0.8774749999999999
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,2,800,42,0.6560492626817626,0.20783850377869684,2.5968859908473884e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,8,200,42,0.6526414478148486,0.21082738385389121,0.0,0.9974631702083511,0.88
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,8,400,42,0.6505836453354652,0.2134451995920746,2.6696718457196388e-05,0.9973574689670325,0.8774749999999999
/work/data/creditcard_trans_int.csv,13,True,sqrt,4,8,800,42,0.6560492626817626,0.20783850377869684,2.596885990847389e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,17,True,auto,1,2,200,42,0.7003499999999999,0.19632499999999997,0.00010949999999999999,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,auto,1,2,400,42,0.6990999999999999,0.19734999999999997,0.000109625,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,auto,1,2,800,42,0.6980000000000001,0.19758124999999999,0.00011043750000000001,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,auto,1,8,200,42,0.6910640169899546,0.1972680890984016,0.00013603902035464537,0.9974929361067976,0.8899
/work/data/creditcard_trans_int.csv,17,True,auto,1,8,400,42,0.6921222093072368,0.1972211963210401,0.00011057023216775055,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,auto,1,8,800,42,0.6878961047326855,0.1999721660370879,0.00010842652346122012,0.9974856203519632,0.887425
/work/data/creditcard_trans_int.csv,17,True,auto,4,2,200,42,0.6763010719526431,0.20122770315468844,0.0001401485688180928,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,auto,4,2,400,42,0.6776370896371217,0.20059914434013695,0.00013920360176244466,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,auto,4,2,800,42,0.677372076455939,0.2010663395152642,0.00013771564641069285,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,auto,4,8,200,42,0.6763010719526431,0.2012277031546885,0.0001401485688180928,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,auto,4,8,400,42,0.6776370896371217,0.20059914434013695,0.00013920360176244466,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,auto,4,8,800,42,0.677372076455939,0.2010663395152642,0.00013771564641069285,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,2,200,42,0.7003499999999999,0.19632499999999997,0.00010949999999999999,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,2,400,42,0.6990999999999999,0.19734999999999997,0.000109625,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,2,800,42,0.6980000000000001,0.19758124999999999,0.00011043750000000001,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,8,200,42,0.6910640169899546,0.1972680890984016,0.00013603902035464537,0.9974929361067976,0.8899
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,8,400,42,0.6921222093072369,0.1972211963210401,0.00011057023216775055,0.9975415949913095,0.889925
/work/data/creditcard_trans_int.csv,17,True,sqrt,1,8,800,42,0.6878961047326855,0.1999721660370879,0.00010842652346122012,0.9974856203519632,0.887425
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,2,200,42,0.6763010719526431,0.2012277031546885,0.0001401485688180928,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,2,400,42,0.6776370896371217,0.20059914434013695,0.00013920360176244466,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,2,800,42,0.677372076455939,0.2010663395152642,0.00013771564641069285,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,8,200,42,0.6763010719526431,0.2012277031546885,0.0001401485688180928,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,8,400,42,0.6776370896371217,0.20059914434013695,0.00013920360176244466,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,17,True,sqrt,4,8,800,42,0.677372076455939,0.2010663395152642,0.00013771564641069285,0.9974369820122164,0.8874
/work/data/creditcard_trans_int.csv,47,True,auto,1,2,200,42,0.6512,0.22154999999999997,0.00011100000000000001,0.997203107541806,0.874925
/work/data/creditcard_trans_int.csv,47,True,auto,1,2,400,42,0.6505749999999999,0.22422500000000004,0.00010912500000000001,0.997146066484395,0.8724250000000001
/work/data/creditcard_trans_int.csv,47,True,auto,1,2,800,42,0.6530687499999999,0.22087500000000002,0.0001099375,0.997203107541806,0.874925
/work/data/creditcard_trans_int.csv,47,True,auto,1,8,200,42,0.6448436947080697,0.22143837256493504,0.000137575154012654,0.9972114170331211,0.8774
/work/data/creditcard_trans_int.csv,47,True,auto,1,8,400,42,0.6424361221764346,0.22351528433372184,0.00016743440587190585,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,1,8,800,42,0.6437921251807833,0.22274010299545224,0.0001643081989701475,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,2,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,2,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,2,800,42,0.6295731124192714,0.22473530328535843,0.0001629925896968636,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,8,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,8,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,auto,4,8,800,42,0.6295731124192714,0.22473530328535843,0.0001629925896968636,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,2,200,42,0.6512,0.22154999999999997,0.00011100000000000001,0.997203107541806,0.874925
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,2,400,42,0.6505749999999999,0.22422500000000004,0.00010912500000000001,0.997146066484395,0.8724250000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,2,800,42,0.6530687499999999,0.22087500000000002,0.0001099375,0.997203107541806,0.874925
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,8,200,42,0.6448436947080697,0.22143837256493504,0.000137575154012654,0.9972114170331211,0.8774
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,8,400,42,0.6424361221764346,0.22351528433372184,0.00016743440587190585,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,1,8,800,42,0.6437921251807833,0.22274010299545224,0.0001643081989701475,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,2,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,2,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277535,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,2,800,42,0.6295731124192714,0.22473530328535843,0.00016299258969686354,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,8,200,42,0.629357048886571,0.22614600959906106,0.00016140065073815078,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,8,400,42,0.6295739969221955,0.225423645270171,0.00016389045915277538,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,47,True,sqrt,4,8,800,42,0.6295731124192714,0.22473530328535843,0.0001629925896968636,0.9971061874872013,0.8748750000000001
/work/data/creditcard_trans_int.csv,53,True,auto,1,2,200,42,0.667175,0.208075,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,auto,1,2,400,42,0.6657249999999999,0.2080125,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,auto,1,2,800,42,0.67031875,0.20284375000000002,0.0,0.9976883699151313,0.89
/work/data/creditcard_trans_int.csv,53,True,auto,1,8,200,42,0.6596521864287673,0.20545116073877104,2.6309296259296255e-05,0.9975832958203646,0.887475
/work/data/creditcard_trans_int.csv,53,True,auto,1,8,400,42,0.6584327863007091,0.2081413905906185,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,auto,1,8,800,42,0.655270121469625,0.21084581294063373,2.5469193827006338e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,53,True,auto,4,2,200,42,0.6390554086885337,0.214013040554217,7.964302307169954e-05,0.9973166465790413,0.879925
/work/data/creditcard_trans_int.csv,53,True,auto,4,2,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard_trans_int.csv,53,True,auto,4,2,800,42,0.6445804366441362,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard_trans_int.csv,53,True,auto,4,8,200,42,0.6390554086885337,0.214013040554217,7.964302307169952e-05,0.9973166465790413,0.879925
/work/data/creditcard_trans_int.csv,53,True,auto,4,8,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard_trans_int.csv,53,True,auto,4,8,800,42,0.6445804366441362,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,2,200,42,0.667175,0.208075,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,2,400,42,0.6657249999999999,0.2080125,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,2,800,42,0.67031875,0.20284375000000002,0.0,0.9976883699151313,0.89
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,8,200,42,0.6596521864287672,0.20545116073877104,2.6309296259296255e-05,0.9975832958203646,0.887475
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,8,400,42,0.6584327863007091,0.2081413905906185,0.0,0.9975761247055677,0.885
/work/data/creditcard_trans_int.csv,53,True,sqrt,1,8,800,42,0.6552701214696252,0.21084581294063373,2.5469193827006338e-05,0.9974707388232013,0.8824750000000001
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,2,200,42,0.6390554086885337,0.214013040554217,7.964302307169954e-05,0.9973166465790413,0.879925
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,2,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,2,800,42,0.6445804366441361,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,8,200,42,0.6390554086885337,0.214013040554217,7.964302307169954e-05,0.9973166465790413,0.879925
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,8,400,42,0.6408080522990082,0.21156273308595,5.3259779109779126e-05,0.9974218761249612,0.8824500000000001
/work/data/creditcard_trans_int.csv,53,True,sqrt,4,8,800,42,0.6445804366441361,0.20909625780163463,7.835198615212404e-05,0.9974294717240314,0.884925
